_match_key,event_id,match_confidence,home_team,away_team,is_home,status,goals_prevented,goals_prevented_value,crosses,crosses_value,dribbles,dribbles_value,offsides,offsides_value,shots_off_target,shots_off_target_value,shots_on_target,shots_on_target_value,counter_attacks,counter_attacks_value,corner_kicks,corner_kicks_value,possession_lost,possession_lost_value,big_chances,big_chances_value,clearances,clearances_value,tackles,tackles_value,expected_goals,expected_goals_value,long_balls,long_balls_value,free_kicks,free_kicks_value,ball_possession,ball_possession_value,interceptions,interceptions_value,big_chances_missed,big_chances_missed_value,blocked_shots,blocked_shots_value,passes,passes_value,goalkeeper_saves,goalkeeper_saves_value,red_cards,red_cards_value,total_shots,total_shots_value,duels_won,duels_won_value,fouls,fouls_value,accurate_passes,accurate_passes_value,yellow_cards,yellow_cards_value,shots_outside_box,shots_outside_box_value,goal_kicks,goal_kicks_value,shots_inside_box,shots_inside_box_value,throw_ins,throw_ins_value,counter_attack_shots,counter_attack_shots_value,aerials_won,aerials_won_value,error,lookup_error
game:4375298|team:fussballclub red bull salzburg,12481106,2.385,Red Bull Salzburg,SCR Altach,True,finished,,,4/22 (18%),4.0,12/28 (43%),12.0,2,2.0,4,4.0,10,10.0,,,8,8.0,,,3,3.0,12,12.0,14,14.0,,,31/50 (62%),31.0,8,8.0,68%,68.0,8,8.0,1,1.0,4,4.0,559,559.0,1,1.0,,,18,18.0,,,12,12.0,451,451.0,2,2.0,8,8.0,4,4.0,10,10.0,42,42.0,,,,,,
game:4393183|team:fenerbahce spor kulubu,12530884,2.47,Samsunspor,FenerbahÃ§e,False,finished,-0.56,-0.5609,1/11 (9%),1.0,4/7 (57%),4.0,1,1.0,4,4.0,4,4.0,,,2,2.0,,,4,4.0,27,27.0,8,8.0,1.60,1.6,20/63 (32%),20.0,10,10.0,45%,45.0,14,14.0,3,3.0,4,4.0,422,422.0,1,1.0,,,12,12.0,,,9,9.0,308,308.0,5,5.0,4,4.0,7,7.0,8,8.0,27,27.0,,,,,,
game:4393181|team:galatasaray spor kulubu,12530886,2.47,Antalyaspor,Galatasaray,False,finished,0.60,0.603,5/23 (22%),5.0,11/22 (50%),11.0,4,4.0,4,4.0,8,8.0,,,7,7.0,,,6,6.0,20,20.0,26,26.0,2.20,2.2,18/48 (38%),18.0,9,9.0,51%,51.0,15,15.0,4,4.0,3,3.0,423,423.0,4,4.0,,,15,15.0,,,7,7.0,340,340.0,4,4.0,2,2.0,7,7.0,13,13.0,17,17.0,,,,,,
game:4393184|team:trabzonspor kulubu,12528274,2.42,Trabzonspor,BaÅŸakÅŸehir FK,True,finished,0.26,0.2614,5/24 (21%),5.0,12/21 (57%),12.0,0,0.0,5,5.0,4,4.0,,,8,8.0,,,2,2.0,7,7.0,15,15.0,1.32,1.32,26/63 (41%),26.0,15,15.0,59%,59.0,9,9.0,2,2.0,6,6.0,475,475.0,2,2.0,,,15,15.0,,,18,18.0,392,392.0,0,0.0,3,3.0,6,6.0,12,12.0,17,17.0,,,,,,
game:4393170|team:besiktas jimnastik kulubu,12528270,2.45,Gaziantep FK,BeÅŸiktaÅŸ JK,False,finished,1.02,1.0208,1/11 (9%),1.0,12/15 (80%),12.0,2,2.0,6,6.0,3,3.0,,,4,4.0,,,2,2.0,21,21.0,17,17.0,2.19,2.19,20/44 (45%),20.0,14,14.0,58%,58.0,13,13.0,1,1.0,4,4.0,462,462.0,4,4.0,,,13,13.0,,,14,14.0,383,383.0,2,2.0,4,4.0,8,8.0,9,9.0,24,24.0,,,,,,
game:4396677|team:futebol clube do porto,12514041,2.5,FC Porto,Sporting Braga,True,finished,-0.25,-0.2522,1/7 (14%),1.0,5/9 (56%),5.0,2,2.0,3,3.0,3,3.0,,,1,1.0,,,1,1.0,19,19.0,16,16.0,1.22,1.22,33/73 (45%),33.0,9,9.0,53%,53.0,14,14.0,,,1,1.0,503,503.0,2,2.0,,,7,7.0,,,14,14.0,395,395.0,2,2.0,2,2.0,14,14.0,5,5.0,22,22.0,,,,,,
game:4376586|team:rangers football club,12477092,2.39,Rangers,St. Johnstone,True,finished,,,3/25 (12%),3.0,7/12 (58%),7.0,1,1.0,8,8.0,6,6.0,,,7,7.0,,,1,1.0,8,8.0,20,20.0,,,28/52 (54%),28.0,12,12.0,64%,64.0,6,6.0,1,1.0,7,7.0,563,563.0,2,2.0,1,1.0,21,21.0,,,22,22.0,487,487.0,1,1.0,14,14.0,4,4.0,7,7.0,18,18.0,,,,,,
game:4376587|team:the celtic football club,12477084,2.39,Ross County,Celtic,False,finished,,,7/27 (26%),7.0,14/20 (70%),14.0,1,1.0,11,11.0,6,6.0,,,9,9.0,,,3,3.0,9,9.0,10,10.0,,,22/33 (67%),22.0,11,11.0,82%,82.0,3,3.0,2,2.0,7,7.0,784,784.0,4,4.0,,,24,24.0,,,11,11.0,688,688.0,1,1.0,7,7.0,4,4.0,17,17.0,19,19.0,,,,,,
game:4396674|team:vitoria sport clube,12514043,2.42,VitÃ³ria SC,Boavista,True,finished,0.15,0.1458,9/20 (45%),9.0,4/6 (67%),4.0,1,1.0,5,5.0,5,5.0,,,6,6.0,,,3,3.0,20,20.0,10,10.0,2.23,2.23,39/62 (63%),39.0,16,16.0,61%,61.0,7,7.0,1,1.0,2,2.0,486,486.0,2,2.0,,,12,12.0,,,18,18.0,414,414.0,5,5.0,1,1.0,8,8.0,11,11.0,20,20.0,,,,,,
game:4375295|team:fussballclub red bull salzburg,12481109,2.423,SK Sturm Graz,Red Bull Salzburg,False,finished,,,0/6 (0%),0.0,10/27 (37%),10.0,2,2.0,2,2.0,1,1.0,,,3,3.0,,,0,0.0,18,18.0,20,20.0,,,17/46 (37%),17.0,7,7.0,54%,54.0,13,13.0,0,0.0,0,0.0,385,385.0,2,2.0,,,3,3.0,,,9,9.0,298,298.0,2,2.0,3,3.0,13,13.0,0,0.0,23,23.0,,,,,,
game:4393171|team:galatasaray spor kulubu,12528268,2.47,Galatasaray,Alanyaspor,True,finished,0.00,0.0,9/32 (28%),9.0,9/11 (82%),9.0,2,2.0,4,4.0,9,9.0,,,10,10.0,,,3,3.0,11,11.0,12,12.0,1.31,1.31,36/57 (63%),36.0,7,7.0,55%,55.0,14,14.0,2,2.0,5,5.0,468,468.0,0,0.0,,,18,18.0,,,15,15.0,398,398.0,2,2.0,6,6.0,8,8.0,12,12.0,23,23.0,,,,,,
game:4393177|team:trabzonspor kulubu,12528265,2.47,Hatayspor,Trabzonspor,False,finished,0.34,0.3422,4/15 (27%),4.0,12/15 (80%),12.0,1,1.0,7,7.0,7,7.0,,,7,7.0,,,3,3.0,18,18.0,22,22.0,1.38,1.38,25/48 (52%),25.0,13,13.0,61%,61.0,11,11.0,2,2.0,1,1.0,515,515.0,5,5.0,,,15,15.0,,,14,14.0,426,426.0,6,6.0,6,6.0,6,6.0,9,9.0,13,13.0,,,,,,
game:4396677|team:sporting clube de braga,12514041,2.5,FC Porto,Sporting Braga,False,finished,-0.78,-0.7789,5/18 (28%),5.0,5/15 (33%),5.0,2,2.0,11,11.0,3,3.0,,,5,5.0,,,0,0.0,26,26.0,12,12.0,0.92,0.92,16/43 (37%),16.0,14,14.0,47%,47.0,11,11.0,,,4,4.0,436,436.0,1,1.0,,,18,18.0,,,9,9.0,347,347.0,2,2.0,9,9.0,5,5.0,9,9.0,27,27.0,,,,,,
game:4396673|team:sporting clube de portugal,12514044,2.47,Sporting CP,Casa Pia,True,finished,0.47,0.475,5/21 (24%),5.0,9/18 (50%),9.0,1,1.0,9,9.0,6,6.0,,,5,5.0,,,3,3.0,7,7.0,5,5.0,2.64,2.64,12/24 (50%),12.0,12,12.0,81%,81.0,2,2.0,1,1.0,10,10.0,785,785.0,3,3.0,,,25,25.0,,,9,9.0,723,723.0,1,1.0,14,14.0,3,3.0,11,11.0,22,22.0,,,,,,
game:4445425|team:fenerbahce spor kulubu,12764377,2.42,FC Twente,FenerbahÃ§e,False,finished,0.91,0.9064,2/14 (14%),2.0,3/8 (38%),3.0,1,1.0,3,3.0,2,2.0,,,2,2.0,,,2,2.0,13,13.0,12,12.0,0.94,0.94,32/67 (48%),32.0,15,15.0,48%,48.0,13,13.0,1,1.0,1,1.0,418,418.0,8,8.0,,,6,6.0,,,16,16.0,335,335.0,5,5.0,1,1.0,6,6.0,5,5.0,17,17.0,,,,,,
game:4445515|team:besiktas jimnastik kulubu,12764307,2.42,BeÅŸiktaÅŸ JK,Eintracht Frankfurt,True,finished,-1.03,-1.0301,7/27 (26%),7.0,12/20 (60%),12.0,1,1.0,7,7.0,11,11.0,,,11,11.0,,,2,2.0,3,3.0,16,16.0,2.59,2.59,33/65 (51%),33.0,10,10.0,65%,65.0,6,6.0,2,2.0,9,9.0,599,599.0,2,2.0,,,27,27.0,,,10,10.0,503,503.0,3,3.0,15,15.0,6,6.0,12,12.0,14,14.0,,,,,,
game:4445084|team:sport lisboa e benfica,12764088,2.42,Benfica,AtlÃ©tico Madrid,True,finished,0.00,0.0,5/9 (56%),5.0,12/19 (63%),12.0,1,1.0,5,5.0,10,10.0,,,4,4.0,,,7,7.0,10,10.0,20,20.0,4.46,4.46,30/46 (65%),30.0,8,8.0,53%,53.0,12,12.0,3,3.0,4,4.0,614,614.0,0,0.0,,,19,19.0,,,6,6.0,540,540.0,1,1.0,6,6.0,5,5.0,13,13.0,15,15.0,,,,,,
game:4445351|team:futebol clube do porto,12764013,2.42,FC Porto,Manchester United,True,finished,-1.21,-1.2107,5/20 (25%),5.0,3/11 (27%),3.0,0,0.0,4,4.0,7,7.0,,,5,5.0,,,5,5.0,29,29.0,14,14.0,2.13,2.13,24/49 (49%),24.0,7,7.0,47%,47.0,10,10.0,2,2.0,3,3.0,423,423.0,5,5.0,0,0.0,14,14.0,,,7,7.0,355,355.0,1,1.0,1,1.0,6,6.0,13,13.0,13,13.0,,,,,,
game:4445356|team:rangers football club,12763975,2.47,Rangers,Olympique Lyonnais,True,finished,-0.90,-0.8967,3/21 (14%),3.0,15/24 (63%),15.0,2,2.0,6,6.0,5,5.0,,,3,3.0,,,4,4.0,15,15.0,12,12.0,2.04,2.04,26/55 (47%),26.0,2,2.0,45%,45.0,9,9.0,3,3.0,5,5.0,436,436.0,3,3.0,,,16,16.0,,,13,13.0,349,349.0,2,2.0,4,4.0,3,3.0,12,12.0,19,19.0,,,,,,
game:4445058|team:the celtic football club,12764149,2.47,Borussia Dortmund,Celtic,False,finished,-1.25,-1.2466,0/13 (0%),0.0,6/13 (46%),6.0,3,3.0,3,3.0,2,2.0,,,4,4.0,,,2,2.0,15,15.0,17,17.0,2.13,2.13,8/22 (36%),8.0,16,16.0,47%,47.0,11,11.0,1,1.0,4,4.0,449,449.0,6,6.0,,,9,9.0,,,6,6.0,390,390.0,2,2.0,5,5.0,3,3.0,4,4.0,18,18.0,,,,,,
game:4445539|team:vitoria sport clube,12765006,2.5,VitÃ³ria SC,NK Celje,True,finished,-0.33,-0.3286,1/17 (6%),1.0,4/11 (36%),4.0,3,3.0,5,5.0,10,10.0,,,5,5.0,,,6,6.0,13,13.0,15,15.0,3.41,3.41,40/53 (75%),40.0,7,7.0,52%,52.0,15,15.0,3,3.0,2,2.0,501,501.0,1,1.0,,,17,17.0,,,8,8.0,447,447.0,0,0.0,8,8.0,4,4.0,9,9.0,10,10.0,,,,,,
game:4445210|team:fussballclub red bull salzburg,12764453,2.47,Red Bull Salzburg,Stade Brestois,True,finished,-1.28,-1.2757,2/16 (13%),2.0,14/24 (58%),14.0,3,3.0,4,4.0,7,7.0,,,4,4.0,,,2,2.0,11,11.0,21,21.0,1.62,1.62,11/27 (41%),11.0,11,11.0,52%,52.0,9,9.0,2,2.0,4,4.0,456,456.0,2,2.0,,,15,15.0,,,17,17.0,374,374.0,3,3.0,4,4.0,7,7.0,11,11.0,23,23.0,,,,,,
game:4445500|team:galatasaray spor kulubu,12764365,2.42,RFS,Galatasaray,False,finished,0.10,0.1037,6/40 (15%),6.0,9/18 (50%),9.0,0,0.0,5,5.0,7,7.0,,,7,7.0,,,3,3.0,8,8.0,17,17.0,2.35,2.35,30/43 (70%),30.0,14,14.0,75%,75.0,4,4.0,1,1.0,4,4.0,725,725.0,2,2.0,,,16,16.0,,,13,13.0,650,650.0,2,2.0,7,7.0,3,3.0,9,9.0,26,26.0,,,,,,
game:4445396|team:sporting clube de braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
game:4445114|team:sporting clube de portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
game:4393163|team:fenerbahce spor kulubu,12528261,2.47,Antalyaspor,FenerbahÃ§e,False,finished,0.00,0.0,2/17 (12%),2.0,2/5 (40%),2.0,5,5.0,5,5.0,6,6.0,,,5,5.0,,,3,3.0,18,18.0,15,15.0,1.84,1.84,26/49 (53%),26.0,10,10.0,49%,49.0,11,11.0,2,2.0,3,3.0,409,409.0,0,0.0,,,14,14.0,,,13,13.0,339,339.0,1,1.0,5,5.0,9,9.0,9,9.0,15,15.0,,,,,,
game:4393162|team:besiktas jimnastik kulubu,12528257,2.42,Kayserispor,BeÅŸiktaÅŸ JK,False,finished,0.29,0.2873,4/11 (36%),4.0,6/11 (55%),6.0,1,1.0,3,3.0,5,5.0,,,3,3.0,,,5,5.0,24,24.0,19,19.0,2.15,2.15,26/64 (41%),26.0,12,12.0,52%,52.0,15,15.0,2,2.0,1,1.0,415,415.0,4,4.0,,,9,9.0,,,12,12.0,315,315.0,3,3.0,3,3.0,5,5.0,6,6.0,21,21.0,,,,,,
game:4396757|team:sport lisboa e benfica,12514031,2.39,Benfica,Gil Vicente,True,finished,0.34,0.3365,8/26 (31%),8.0,7/14 (50%),7.0,2,2.0,7,7.0,6,6.0,,,11,11.0,,,7,7.0,9,9.0,21,21.0,3.59,3.59,20/36 (56%),20.0,6,6.0,50%,50.0,8,8.0,3,3.0,4,4.0,481,481.0,1,1.0,,,17,17.0,,,10,10.0,417,417.0,1,1.0,8,8.0,10,10.0,9,9.0,8,8.0,,,,,,
game:4396752|team:futebol clube do porto,12514038,2.45,FC Porto,FC Arouca,True,finished,0.00,0.0,10/21 (48%),10.0,9/19 (47%),9.0,1,1.0,11,11.0,7,7.0,,,8,8.0,,,3,3.0,2,2.0,15,15.0,3.09,3.09,22/33 (67%),22.0,7,7.0,57%,57.0,9,9.0,2,2.0,8,8.0,550,550.0,0,0.0,0,0.0,26,26.0,,,17,17.0,501,501.0,2,2.0,9,9.0,6,6.0,17,17.0,17,17.0,,,,,,
game:4376635|team:rangers football club,12477096,2.39,Rangers,Hibernian,True,finished,,,5/25 (20%),5.0,12/21 (57%),12.0,1,1.0,6,6.0,4,4.0,,,4,4.0,,,2,2.0,29,29.0,29,29.0,,,24/44 (55%),24.0,12,12.0,67%,67.0,5,5.0,2,2.0,8,8.0,579,579.0,4,4.0,,,18,18.0,,,11,11.0,502,502.0,2,2.0,7,7.0,7,7.0,11,11.0,25,25.0,,,,,,
game:4376636|team:the celtic football club,12477097,2.39,St. Johnstone,Celtic,False,finished,,,4/29 (14%),4.0,5/13 (38%),5.0,0,0.0,7,7.0,11,11.0,,,13,13.0,,,8,8.0,10,10.0,14,14.0,,,25/37 (68%),25.0,9,9.0,77%,77.0,7,7.0,4,4.0,1,1.0,684,684.0,1,1.0,,,19,19.0,,,8,8.0,613,613.0,1,1.0,5,5.0,4,4.0,14,14.0,14,14.0,,,,,,
game:4396758|team:vitoria sport clube,12514033,2.42,Casa Pia,VitÃ³ria SC,False,finished,0.47,0.4687,4/37 (11%),4.0,6/16 (38%),6.0,1,1.0,7,7.0,4,4.0,,,9,9.0,,,0,0.0,23,23.0,14,14.0,0.60,0.6,21/37 (57%),21.0,13,13.0,62%,62.0,4,4.0,0,0.0,6,6.0,446,446.0,1,1.0,,,17,17.0,,,9,9.0,385,385.0,0,0.0,8,8.0,6,6.0,9,9.0,18,18.0,,,,,,
game:4393166|team:galatasaray spor kulubu,12528259,2.39,Galatasaray,KasÄ±mpaÅŸa,True,finished,-0.38,-0.3811,4/15 (27%),4.0,1/7 (14%),1.0,4,4.0,1,1.0,3,3.0,,,2,2.0,,,1,1.0,13,13.0,7,7.0,0.93,0.93,24/55 (44%),24.0,10,10.0,50%,50.0,7,7.0,0,0.0,3,3.0,396,396.0,4,4.0,,,7,7.0,,,10,10.0,305,305.0,2,2.0,1,1.0,9,9.0,6,6.0,18,18.0,,,,,,
game:4393165|team:trabzonspor kulubu,12528256,2.47,Trabzonspor,Konyaspor,True,finished,-0.49,-0.4866,6/18 (33%),6.0,10/14 (71%),10.0,2,2.0,6,6.0,5,5.0,,,4,4.0,,,3,3.0,18,18.0,12,12.0,2.00,2.0,22/44 (50%),22.0,9,9.0,66%,66.0,11,11.0,2,2.0,5,5.0,522,522.0,2,2.0,,,16,16.0,,,18,18.0,451,451.0,4,4.0,5,5.0,5,5.0,11,11.0,20,20.0,,,,,,
game:4396756|team:sporting clube de braga,12514032,2.47,Sporting Braga,Rio Ave,True,finished,1.35,1.3535,4/11 (36%),4.0,6/12 (50%),6.0,6,6.0,8,8.0,9,9.0,,,4,4.0,,,5,5.0,22,22.0,10,10.0,3.22,3.22,30/60 (50%),30.0,9,9.0,53%,53.0,10,10.0,1,1.0,1,1.0,505,505.0,4,4.0,,,18,18.0,,,13,13.0,431,431.0,0,0.0,4,4.0,9,9.0,14,14.0,18,18.0,,,,,,
game:4396755|team:sporting clube de portugal,12514034,2.47,Estoril Praia,Sporting CP,False,finished,0.06,0.0581,10/29 (34%),10.0,14/22 (64%),14.0,1,1.0,8,8.0,4,4.0,,,14,14.0,,,3,3.0,4,4.0,21,21.0,1.89,1.89,47/64 (73%),47.0,13,13.0,70%,70.0,11,11.0,1,1.0,11,11.0,658,658.0,1,1.0,,,23,23.0,,,8,8.0,594,594.0,0,0.0,7,7.0,4,4.0,16,16.0,12,12.0,,,,,,
game:4445404|team:fenerbahce spor kulubu,12764145,2.47,FenerbahÃ§e,Royale Union Saint-Gilloise,True,finished,0.68,0.6799,4/16 (25%),4.0,6/21 (29%),6.0,1,1.0,5,5.0,4,4.0,,,7,7.0,,,2,2.0,16,16.0,20,20.0,1.57,1.57,24/58 (41%),24.0,20,20.0,60%,60.0,8,8.0,2,2.0,1,1.0,451,451.0,5,5.0,1,1.0,10,10.0,,,13,13.0,359,359.0,4,4.0,2,2.0,7,7.0,8,8.0,26,26.0,,,,,,
game:4445514|team:besiktas jimnastik kulubu,12764106,2.42,AFC Ajax,BeÅŸiktaÅŸ JK,False,finished,-0.17,-0.1723,2/16 (13%),2.0,6/14 (43%),6.0,2,2.0,4,4.0,0,0.0,,,6,6.0,,,0,0.0,21,21.0,12,12.0,0.60,0.6,25/53 (47%),25.0,11,11.0,53%,53.0,14,14.0,0,0.0,2,2.0,502,502.0,5,5.0,,,6,6.0,,,9,9.0,436,436.0,2,2.0,2,2.0,8,8.0,4,4.0,13,13.0,,,,,,
game:4445447|team:futebol clube do porto,12764402,2.42,BodÃ¸/Glimt,FC Porto,False,finished,0.66,0.6627,12/30 (40%),12.0,8/16 (50%),8.0,0,0.0,12,12.0,9,9.0,,,9,9.0,,,5,5.0,9,9.0,16,16.0,2.56,2.56,24/39 (62%),24.0,8,8.0,63%,63.0,5,5.0,3,3.0,7,7.0,582,582.0,4,4.0,0,0.0,28,28.0,,,8,8.0,519,519.0,2,2.0,10,10.0,3,3.0,18,18.0,6,6.0,,,,,,
game:4445431|team:rangers football club,12764240,2.305,MalmÃ¶ FF,Rangers,False,finished,0.00,0.0,4/9 (44%),4.0,6/12 (50%),6.0,1,1.0,9,9.0,5,5.0,,,3,3.0,,,6,6.0,28,28.0,18,18.0,2.63,2.63,20/59 (34%),20.0,13,13.0,40%,40.0,11,11.0,5,5.0,3,3.0,363,363.0,0,0.0,,,17,17.0,,,13,13.0,285,285.0,2,2.0,8,8.0,6,6.0,9,9.0,12,12.0,,,,,,
game:4445428|team:galatasaray spor kulubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
game:4445583|team:sporting clube de braga,12764169,2.55,Sporting Braga,Maccabi Tel Aviv,True,finished,0.49,0.4858,5/27 (19%),5.0,14/22 (64%),14.0,0,0.0,11,11.0,9,9.0,,,8,8.0,,,3,3.0,8,8.0,26,26.0,3.31,3.31,36/53 (68%),36.0,11,11.0,57%,57.0,10,10.0,1,1.0,11,11.0,542,542.0,1,1.0,0,0.0,31,31.0,,,10,10.0,463,463.0,3,3.0,6,6.0,5,5.0,25,25.0,27,27.0,,,,,,
game:4393154|team:fenerbahce spor kulubu,12528247,2.39,FenerbahÃ§e,Galatasaray,True,finished,-0.30,-0.2988,14/29 (48%),14.0,9/12 (75%),9.0,6,6.0,8,8.0,10,10.0,,,10,10.0,,,6,6.0,19,19.0,18,18.0,3.00,3.0,22/48 (46%),22.0,22,22.0,56%,56.0,9,9.0,5,5.0,7,7.0,430,430.0,4,4.0,,,25,25.0,,,13,13.0,339,339.0,3,3.0,9,9.0,11,11.0,16,16.0,11,11.0,,,,,,
game:4393159|team:besiktas jimnastik kulubu,12528250,2.42,BeÅŸiktaÅŸ JK,EyÃ¼pspor,True,finished,0.33,0.3263,6/26 (23%),6.0,16/24 (67%),16.0,0,0.0,6,6.0,6,6.0,,,8,8.0,,,4,4.0,23,23.0,17,17.0,2.26,2.26,34/59 (58%),34.0,14,14.0,62%,62.0,12,12.0,3,3.0,3,3.0,502,502.0,3,3.0,,,15,15.0,,,11,11.0,423,423.0,1,1.0,4,4.0,3,3.0,11,11.0,24,24.0,,,,,,
game:4396776|team:sport lisboa e benfica,12514023,2.39,Boavista,Benfica,False,finished,0.36,0.3586,5/15 (33%),5.0,16/27 (59%),16.0,5,5.0,3,3.0,7,7.0,,,5,5.0,,,5,5.0,16,16.0,9,9.0,2.00,2.0,43/57 (75%),43.0,9,9.0,67%,67.0,6,6.0,3,3.0,4,4.0,595,595.0,3,3.0,,,14,14.0,,,10,10.0,525,525.0,0,0.0,6,6.0,5,5.0,8,8.0,19,19.0,,,,,,
game:4396775|team:futebol clube do porto,12514022,2.45,VitÃ³ria SC,FC Porto,False,finished,0.05,0.0489,4/15 (27%),4.0,6/19 (32%),6.0,1,1.0,4,4.0,5,5.0,,,6,6.0,,,4,4.0,29,29.0,8,8.0,1.79,1.79,19/38 (50%),19.0,7,7.0,52%,52.0,6,6.0,1,1.0,3,3.0,446,446.0,1,1.0,,,12,12.0,,,18,18.0,368,368.0,4,4.0,4,4.0,9,9.0,8,8.0,20,20.0,,,,,,
game:4396775|team:vitoria sport clube,12514022,2.45,VitÃ³ria SC,FC Porto,True,finished,-0.86,-0.8573,2/26 (8%),2.0,6/7 (86%),6.0,1,1.0,3,3.0,1,1.0,,,5,5.0,,,0,0.0,9,9.0,19,19.0,0.23,0.23,18/40 (45%),18.0,15,15.0,48%,48.0,13,13.0,0,0.0,3,3.0,390,390.0,2,2.0,,,7,7.0,,,7,7.0,314,314.0,4,4.0,4,4.0,6,6.0,3,3.0,16,16.0,,,,,,
game:4393154|team:galatasaray spor kulubu,12528247,2.39,FenerbahÃ§e,Galatasaray,False,finished,1.84,1.8351,2/12 (17%),2.0,4/16 (25%),4.0,4,4.0,8,8.0,6,6.0,,,2,2.0,,,3,3.0,35,35.0,10,10.0,1.39,1.39,22/61 (36%),22.0,13,13.0,44%,44.0,6,6.0,2,2.0,0,0.0,346,346.0,8,8.0,,,14,14.0,,,23,23.0,268,268.0,6,6.0,6,6.0,13,13.0,8,8.0,13,13.0,,,,,,
game:4393151|team:trabzonspor kulubu,12528252,2.42,Gaziantep FK,Trabzonspor,False,finished,0.31,0.3147,4/14 (29%),4.0,8/17 (47%),8.0,,,4,4.0,3,3.0,,,2,2.0,,,2,2.0,18,18.0,21,21.0,0.91,0.91,33/48 (69%),33.0,16,16.0,64%,64.0,10,10.0,2,2.0,4,4.0,456,456.0,4,4.0,,,11,11.0,,,13,13.0,393,393.0,4,4.0,3,3.0,8,8.0,8,8.0,20,20.0,,,,,,
game:4396773|team:sporting clube de braga,12514024,2.385,CD Nacional,Sporting Braga,False,finished,0.06,0.0615,5/22 (23%),5.0,12/20 (60%),12.0,0,0.0,7,7.0,6,6.0,,,6,6.0,,,4,4.0,27,27.0,11,11.0,2.39,2.39,22/51 (43%),22.0,12,12.0,55%,55.0,5,5.0,1,1.0,3,3.0,441,441.0,1,1.0,,,16,16.0,,,17,17.0,351,351.0,3,3.0,2,2.0,13,13.0,14,14.0,20,20.0,,,,,,
game:4396771|team:sporting clube de portugal,12514029,2.55,Sporting CP,AVS - Futebol SAD,True,finished,0.00,0.0,11/30 (37%),11.0,8/20 (40%),8.0,1,1.0,8,8.0,9,9.0,,,9,9.0,,,2,2.0,10,10.0,12,12.0,1.76,1.76,29/42 (69%),29.0,11,11.0,64%,64.0,3,3.0,1,1.0,6,6.0,643,643.0,0,0.0,,,23,23.0,,,11,11.0,587,587.0,0,0.0,1,1.0,2,2.0,22,22.0,21,21.0,,,,,,
game:4445125|team:sport lisboa e benfica,12764213,2.42,FK Crvena zvezda,Benfica,False,finished,-0.48,-0.4832,3/9 (33%),3.0,8/14 (57%),8.0,1,1.0,5,5.0,3,3.0,,,1,1.0,,,1,1.0,32,32.0,18,18.0,1.27,1.27,26/51 (51%),26.0,12,12.0,45%,45.0,11,11.0,,,2,2.0,378,378.0,2,2.0,,,10,10.0,,,11,11.0,299,299.0,3,3.0,4,4.0,11,11.0,6,6.0,16,16.0,,,,,,
game:4445135|team:the celtic football club,12764175,2.39,Celtic,Å K Slovan Bratislava,True,finished,-0.33,-0.3283,3/22 (14%),3.0,2/8 (25%),2.0,1,1.0,3,3.0,11,11.0,,,11,11.0,,,9,9.0,17,17.0,31,31.0,3.79,3.79,14/26 (54%),14.0,9,9.0,61%,61.0,8,8.0,4,4.0,2,2.0,572,572.0,1,1.0,,,16,16.0,,,16,16.0,506,506.0,2,2.0,3,3.0,4,4.0,13,13.0,24,24.0,,,,,,
game:4445158|team:fussballclub red bull salzburg,12764489,2.47,AC Sparta Praha,Red Bull Salzburg,False,finished,-0.06,-0.0629,0/5 (0%),0.0,15/23 (65%),15.0,2,2.0,4,4.0,1,1.0,,,2,2.0,,,0,0.0,22,22.0,24,24.0,0.58,0.58,15/41 (37%),15.0,11,11.0,71%,71.0,4,4.0,0,0.0,6,6.0,636,636.0,3,3.0,,,11,11.0,,,13,13.0,554,554.0,2,2.0,6,6.0,8,8.0,5,5.0,19,19.0,,,,,,
game:4387830|team:galatasaray spor kulubu,12725034,2.42,Galatasaray,Gaziantep FK,True,finished,-0.39,-0.3929,7/31 (23%),7.0,9/22 (41%),9.0,1,1.0,11,11.0,8,8.0,,,11,11.0,,,1,1.0,7,7.0,18,18.0,2.21,2.21,29/45 (64%),29.0,6,6.0,63%,63.0,11,11.0,0,0.0,4,4.0,568,568.0,2,2.0,,,23,23.0,,,11,11.0,484,484.0,1,1.0,8,8.0,3,3.0,15,15.0,20,20.0,,,,,,
game:4387827|team:trabzonspor kulubu,12745313,2.39,Trabzonspor,Kayserispor,True,finished,-0.09,-0.0866,9/32 (28%),9.0,23/32 (72%),23.0,1,1.0,11,11.0,8,8.0,,,8,8.0,,,5,5.0,5,5.0,16,16.0,2.71,2.71,23/39 (59%),23.0,11,11.0,66%,66.0,12,12.0,3,3.0,6,6.0,535,535.0,3,3.0,0,0.0,25,25.0,,,6,6.0,461,461.0,0,0.0,11,11.0,6,6.0,14,14.0,22,22.0,,,,,,
